ID	COMPOUND_ID	CREATED_ON	DATATYPE_ID	DATATYPE	TEXT
3442	68886	2014-10-17	68886	General	Suggested Classification:  ISA:N-acylglycine(CHEBI:16180); ISA:alpha-amino acid ester(CHEBI:46874); ISA:N-acyl-amino acid(CHEBI:51569); ISA:amino acid amide(CHEBI:22475); ISA:salicylamides(CHEBI:53443); ISA:alpha-amino acid(CHEBI:33704); ISA:catechols(CHEBI:33566); ISA:carbonyl compound(CHEBI:36586); ISA:aralkylamine(CHEBI:18000); ISA:3-hydroxy carboxylic acid(CHEBI:61355); ISA:amino fatty acid(CHEBI:59650); ISA:fatty acid ester(CHEBI:35748); ISA:dicarboxylic acid(CHEBI:35692); ISA:fatty amide(CHEBI:29348); ISA:enol ether(CHEBI:47985); ISA:enone(CHEBI:51689); ISA:enol(CHEBI:33823); ISA:carboxylic ester(CHEBI:33308); ISA:guanidines(CHEBI:24436); ISA:secondary alcohol(CHEBI:35681); ISA:polyol(CHEBI:26191); ISA:carboxamide(CHEBI:37622); ISA:ether(CHEBI:25698); ISA:organonitrogen compound(CHEBI:35352); ISA:organic heterocyclic compound(CHEBI:24532); ISA:carboxylic acid(CHEBI:33575); ISA:imine(CHEBI:24783); ISA:aromatic alcohol(CHEBI:33854);
3443	68893	2014-10-17	68893	General	Suggested Classification:  ISA:tropane alkaloid(CHEBI:37332); ISA:fatty acid ester(CHEBI:35748); ISA:benzenes(CHEBI:22712); ISA:piperidines(CHEBI:26151); ISA:N-alkylpyrrolidine(CHEBI:46775); ISA:enol ether(CHEBI:47985); ISA:enone(CHEBI:51689); ISA:enoate ester(CHEBI:51702); ISA:secondary alcohol(CHEBI:35681); ISA:tertiary amine(CHEBI:32876); ISA:organic hydroxy compound(CHEBI:33822); ISA:organonitrogen compound(CHEBI:35352); ISA:ether(CHEBI:25698); ISA:carbonyl compound(CHEBI:36586);
3444	68892	2014-10-17	68892	General	Suggested Classification:  ISA:tropane alkaloid(CHEBI:37332); ISA:fatty acid ester(CHEBI:35748); ISA:benzenes(CHEBI:22712); ISA:N-alkylpyrrolidine(CHEBI:46775); ISA:piperidines(CHEBI:26151); ISA:enol ether(CHEBI:47985); ISA:enone(CHEBI:51689); ISA:enoate ester(CHEBI:51702); ISA:secondary alcohol(CHEBI:35681); ISA:tertiary amine(CHEBI:32876); ISA:organic hydroxy compound(CHEBI:33822); ISA:carboxylic acid(CHEBI:33575); ISA:organonitrogen compound(CHEBI:35352); ISA:ether(CHEBI:25698); ISA:carbonyl compound(CHEBI:36586);
3445	68891	2014-10-17	68891	General	Suggested Classification:  ISA:tropane alkaloid(CHEBI:37332); ISA:fatty acid ester(CHEBI:35748); ISA:benzenes(CHEBI:22712); ISA:N-alkylpyrrolidine(CHEBI:46775); ISA:piperidines(CHEBI:26151); ISA:enol ether(CHEBI:47985); ISA:enone(CHEBI:51689); ISA:enoate ester(CHEBI:51702); ISA:secondary alcohol(CHEBI:35681); ISA:tertiary amine(CHEBI:32876); ISA:organic hydroxy compound(CHEBI:33822); ISA:carboxylic acid(CHEBI:33575); ISA:organonitrogen compound(CHEBI:35352); ISA:ether(CHEBI:25698); ISA:carbonyl compound(CHEBI:36586);
3446	70609	2014-10-17	70609	General	Suggested Classification:  ISA:1-benzopyran(CHEBI:38443); ISA:aromatic ether(CHEBI:35618); ISA:pyranone(CHEBI:37963); ISA:benzenoid aromatic compound(CHEBI:33836); ISA:enol ether(CHEBI:47985); ISA:enone(CHEBI:51689); ISA:organic hydroxy compound(CHEBI:33822); ISA:secondary alcohol(CHEBI:35681); ISA:lactone(CHEBI:25000);
3447	70606	2014-10-17	70606	General	Suggested Classification:  ISA:glycoside(CHEBI:24400); ISA:disaccharide(CHEBI:36233); ISA:1-benzopyran(CHEBI:38443); ISA:pyranone(CHEBI:37963); ISA:aromatic ether(CHEBI:35618); ISA:benzenoid aromatic compound(CHEBI:33836); ISA:oxanes(CHEBI:46942); ISA:enol ether(CHEBI:47985); ISA:enone(CHEBI:51689); ISA:tertiary alcohol(CHEBI:26878); ISA:oxolanes(CHEBI:26912); ISA:organic hydroxy compound(CHEBI:33822); ISA:lactone(CHEBI:25000); ISA:secondary alcohol(CHEBI:35681); ISA:polyol(CHEBI:26191); ISA:acetal(CHEBI:59769); ISA:primary alcohol(CHEBI:15734);
3448	70215	2014-10-17	70215	General	Suggested Classification:  ISA:beta-carbolines(CHEBI:60834); ISA:hexose(CHEBI:18133); ISA:glycoside(CHEBI:24400); ISA:pyridinemonocarboxylic acid(CHEBI:26420); ISA:aromatic carboxylic acid(CHEBI:33859); ISA:indoles(CHEBI:24828); ISA:aromatic ketone(CHEBI:76224); ISA:aralkylamine(CHEBI:18000); ISA:oxanes(CHEBI:46942); ISA:benzenoid aromatic compound(CHEBI:33836); ISA:enol ether(CHEBI:47985); ISA:enone(CHEBI:51689); ISA:pyrroles(CHEBI:26455); ISA:enamine(CHEBI:47989); ISA:polyol(CHEBI:26191); ISA:carboxamide(CHEBI:37622); ISA:secondary alcohol(CHEBI:35681); ISA:organonitrogen compound(CHEBI:35352); ISA:acetal(CHEBI:59769); ISA:carboxylic acid(CHEBI:33575); ISA:primary alcohol(CHEBI:15734);
3449	70216	2014-10-17	70216	General	Suggested Classification:  ISA:beta-carbolines(CHEBI:60834); ISA:hexose(CHEBI:18133); ISA:glycoside(CHEBI:24400); ISA:indoles(CHEBI:24828); ISA:pyridinemonocarboxylic acid(CHEBI:26420); ISA:aromatic carboxylic acid(CHEBI:33859); ISA:aromatic ketone(CHEBI:76224); ISA:aralkylamine(CHEBI:18000); ISA:benzenoid aromatic compound(CHEBI:33836); ISA:oxanes(CHEBI:46942); ISA:enol ether(CHEBI:47985); ISA:enone(CHEBI:51689); ISA:pyrroles(CHEBI:26455); ISA:enol(CHEBI:33823); ISA:enamine(CHEBI:47989); ISA:carboxamide(CHEBI:37622); ISA:polyol(CHEBI:26191); ISA:secondary alcohol(CHEBI:35681); ISA:organonitrogen compound(CHEBI:35352); ISA:acetal(CHEBI:59769); ISA:carboxylic acid(CHEBI:33575); ISA:aromatic alcohol(CHEBI:33854); ISA:primary alcohol(CHEBI:15734);
3450	70219	2014-10-17	70219	General	Suggested Classification:  ISA:beta-carbolines(CHEBI:60834); ISA:indoles(CHEBI:24828); ISA:pyridinemonocarboxylic acid(CHEBI:26420); ISA:aromatic carboxylic acid(CHEBI:33859); ISA:aromatic ketone(CHEBI:76224); ISA:aralkylamine(CHEBI:18000); ISA:3-hydroxy carboxylic acid(CHEBI:61355); ISA:benzenoid aromatic compound(CHEBI:33836); ISA:enol ether(CHEBI:47985); ISA:enone(CHEBI:51689); ISA:carboxylic ester(CHEBI:33308); ISA:enamine(CHEBI:47989); ISA:pyrroles(CHEBI:26455); ISA:carboxamide(CHEBI:37622); ISA:tertiary amine(CHEBI:32876); ISA:monocarboxylic acid(CHEBI:25384); ISA:organonitrogen compound(CHEBI:35352); ISA:carboxylic acid(CHEBI:33575); ISA:ether(CHEBI:25698); ISA:amino alcohol(CHEBI:22478);
3451	70217	2014-10-17	70217	General	Suggested Classification:  ISA:beta-carbolines(CHEBI:60834); ISA:indoles(CHEBI:24828); ISA:pyridinemonocarboxylic acid(CHEBI:26420); ISA:aromatic carboxylic acid(CHEBI:33859); ISA:aromatic ketone(CHEBI:76224); ISA:aralkylamine(CHEBI:18000); ISA:benzenoid aromatic compound(CHEBI:33836); ISA:pyrroles(CHEBI:26455); ISA:enone(CHEBI:51689); ISA:enamine(CHEBI:47989); ISA:enol ether(CHEBI:47985); ISA:enol(CHEBI:33823); ISA:carboxamide(CHEBI:37622); ISA:carboxylic acid(CHEBI:33575); ISA:organonitrogen compound(CHEBI:35352); ISA:aromatic alcohol(CHEBI:33854);
3452	70218	2014-10-17	70218	General	Suggested Classification:  ISA:beta-carbolines(CHEBI:60834); ISA:pyridinemonocarboxylic acid(CHEBI:26420); ISA:aromatic carboxylic acid(CHEBI:33859); ISA:indoles(CHEBI:24828); ISA:aralkylamine(CHEBI:18000); ISA:fatty acid ester(CHEBI:35748); ISA:benzenoid aromatic compound(CHEBI:33836); ISA:dicarboxylic acid(CHEBI:35692); ISA:enol ether(CHEBI:47985); ISA:enone(CHEBI:51689); ISA:carboxylic ester(CHEBI:33308); ISA:enoate ester(CHEBI:51702); ISA:pyrroles(CHEBI:26455); ISA:enamine(CHEBI:47989); ISA:carboxamide(CHEBI:37622); ISA:carboxylic acid(CHEBI:33575); ISA:ether(CHEBI:25698); ISA:organonitrogen compound(CHEBI:35352); ISA:carbonyl compound(CHEBI:36586);
3453	70601	2014-10-17	70601	General	Suggested Classification:  ISA:carboxylic ester(CHEBI:33308); HFP:benzyl alcohol(CHEBI:17987); ISA:phenols(CHEBI:33853); ISA:methoxybenzene(CHEBI:51683); ISA:acetophenones(CHEBI:22187); ISA:benzyl ether(CHEBI:59859); ISA:carbonyl compound(CHEBI:36586); ISA:aromatic ketone(CHEBI:76224); ISA:aromatic ether(CHEBI:35618); ISA:fatty acid ester(CHEBI:35748); ISA:enol ether(CHEBI:47985); ISA:enone(CHEBI:51689); ISA:enol(CHEBI:33823); ISA:enoate ester(CHEBI:51702); ISA:secondary alcohol(CHEBI:35681); ISA:monocarboxylic acid(CHEBI:25384); ISA:ether(CHEBI:25698); ISA:organonitrogen compound(CHEBI:35352); ISA:epoxide(CHEBI:32955); ISA:aromatic alcohol(CHEBI:33854);
3454	70600	2014-10-17	70600	General	Suggested Classification:  ISA:carboxylic ester(CHEBI:33308); HFP:benzyl alcohol(CHEBI:17987); ISA:phenols(CHEBI:33853); ISA:methoxybenzene(CHEBI:51683); ISA:acetophenones(CHEBI:22187); ISA:benzyl ether(CHEBI:59859); ISA:carbonyl compound(CHEBI:36586); ISA:aromatic ketone(CHEBI:76224); ISA:fatty acid ester(CHEBI:35748); ISA:aromatic ether(CHEBI:35618); ISA:enol ether(CHEBI:47985); ISA:enone(CHEBI:51689); ISA:enoate ester(CHEBI:51702); ISA:enol(CHEBI:33823); ISA:secondary alcohol(CHEBI:35681); ISA:organic heterocyclic compound(CHEBI:24532); ISA:monocarboxylic acid(CHEBI:25384); ISA:organonitrogen compound(CHEBI:35352); ISA:aromatic alcohol(CHEBI:33854);
3455	70604	2014-10-17	70604	General	Suggested Classification:  ISA:fatty acid ester(CHEBI:35748); ISA:dicarboxylic acid(CHEBI:35692); ISA:butenolide(CHEBI:50523); ISA:enoate ester(CHEBI:51702); ISA:enol ether(CHEBI:47985); ISA:enone(CHEBI:51689); ISA:lactone(CHEBI:25000); ISA:organonitrogen compound(CHEBI:35352); ISA:ether(CHEBI:25698); ISA:carbonyl compound(CHEBI:36586);
3456	70603	2014-10-17	70603	General	Suggested Classification:  ISA:carboxylic ester(CHEBI:33308); HFP:benzyl alcohol(CHEBI:17987); ISA:naphthalenes(CHEBI:25477); ISA:benzofurans(CHEBI:35259); ISA:benzyl ether(CHEBI:59859); ISA:methoxybenzene(CHEBI:51683); ISA:fatty acid ester(CHEBI:35748); ISA:toluenes(CHEBI:27024); ISA:aromatic ether(CHEBI:35618); ISA:dicarboxylic acid(CHEBI:35692); ISA:enol ether(CHEBI:47985); ISA:enone(CHEBI:51689); ISA:tertiary alcohol(CHEBI:26878); ISA:enoate ester(CHEBI:51702); ISA:lactone(CHEBI:25000); ISA:organonitrogen compound(CHEBI:35352); ISA:carbonyl compound(CHEBI:36586);
3457	70602	2014-10-17	70602	General	Suggested Classification:  ISA:naphthofuran(CHEBI:39270); ISA:carboxylic ester(CHEBI:33308); HFP:benzyl alcohol(CHEBI:17987); ISA:tetralins(CHEBI:36786); ISA:benzyl ether(CHEBI:59859); ISA:benzofurans(CHEBI:35259); ISA:aromatic ketone(CHEBI:76224); ISA:methoxybenzene(CHEBI:51683); ISA:fatty acid ester(CHEBI:35748); ISA:aromatic ether(CHEBI:35618); ISA:enoate ester(CHEBI:51702); ISA:enol ether(CHEBI:47985); ISA:enone(CHEBI:51689); ISA:furans(CHEBI:24129); ISA:epoxide(CHEBI:32955); ISA:organonitrogen compound(CHEBI:35352); ISA:monocarboxylic acid(CHEBI:25384); ISA:ether(CHEBI:25698);
3458	70156	2014-10-17	70156	General	Suggested Classification:  ISA:naphthoquinone(CHEBI:25481); ISA:p-quinone(CHEBI:25830); ISA:aromatic ketone(CHEBI:76224); ISA:phenols(CHEBI:33853); ISA:enol ether(CHEBI:47985); ISA:enone(CHEBI:51689); ISA:dihydrofuran(CHEBI:51659); ISA:ether(CHEBI:25698); ISA:aromatic alcohol(CHEBI:33854);
3459	70157	2014-10-17	70157	General	Suggested Classification:  ISA:naphthoquinone(CHEBI:25481); ISA:tetralins(CHEBI:36786); ISA:quinone(CHEBI:36141); ISA:methoxybenzene(CHEBI:51683); ISA:aromatic ketone(CHEBI:76224); ISA:aromatic ether(CHEBI:35618); ISA:enol ether(CHEBI:47985); ISA:enone(CHEBI:51689); ISA:oxolanes(CHEBI:26912); ISA:ether(CHEBI:25698);
3461	68959	2014-10-17	68959	General	Suggested Classification:  ISA:benzofurans(CHEBI:35259); ISA:lignan(CHEBI:25036); ISA:glycoside(CHEBI:24400); ISA:O-acyl carbohydrate(CHEBI:52782); ISA:methoxybenzoic acid(CHEBI:25238); ISA:benzoate ester(CHEBI:36054); ISA:phenols(CHEBI:33853); ISA:methoxybenzene(CHEBI:51683); ISA:hydroxybenzoic acid(CHEBI:24676); ISA:benzyl ether(CHEBI:59859); ISA:carbonyl compound(CHEBI:36586); ISA:aromatic ether(CHEBI:35618); ISA:monosaccharide(CHEBI:35381); ISA:oxanes(CHEBI:46942); ISA:enol ether(CHEBI:47985); ISA:enone(CHEBI:51689); ISA:polyol(CHEBI:26191); ISA:carboxylic ester(CHEBI:33308); ISA:secondary alcohol(CHEBI:35681); ISA:monocarboxylic acid(CHEBI:25384); ISA:organonitrogen compound(CHEBI:35352); ISA:acetal(CHEBI:59769); ISA:primary alcohol(CHEBI:15734); ISA:aromatic alcohol(CHEBI:33854);
3462	69016	2014-10-17	69016	General	Suggested Classification:  ISA:substituted aniline(CHEBI:48975); ISA:phenols(CHEBI:33853); ISA:9,11,15-octadecatrienoic acid(CHEBI:38387); ISA:enone(CHEBI:51689); ISA:enamine(CHEBI:47989); ISA:enol ether(CHEBI:47985); ISA:lactam(CHEBI:24995); ISA:carboxamide(CHEBI:37622); ISA:secondary alcohol(CHEBI:35681); ISA:polyol(CHEBI:26191); ISA:cyclic ketone(CHEBI:3992); ISA:carboxylic acid(CHEBI:33575); ISA:secondary amine(CHEBI:32863); ISA:aromatic alcohol(CHEBI:33854);
3463	69014	2014-10-17	69014	General	Suggested Classification:  ISA:tetralins(CHEBI:36786); ISA:hydroxytoluene(CHEBI:24751); ISA:catechols(CHEBI:33566); ISA:toluenes(CHEBI:27024); ISA:polyol(CHEBI:26191); ISA:organic heterocyclic compound(CHEBI:24532); ISA:aromatic alcohol(CHEBI:33854);
3465	70171	2014-10-17	70171	General	Suggested Classification:  ISA:sesquiterpenoid(CHEBI:26658); ISA:butenolide(CHEBI:50523); ISA:enoate ester(CHEBI:51702); ISA:enol ether(CHEBI:47985); ISA:enone(CHEBI:51689); ISA:lactone(CHEBI:25000); ISA:secondary alcohol(CHEBI:35681); ISA:organic hydroxy compound(CHEBI:33822); ISA:ether(CHEBI:25698); ISA:organonitrogen compound(CHEBI:35352); ISA:aldehyde(CHEBI:17478);
3466	70170	2014-10-17	70170	General	Suggested Classification:  ISA:macrolide(CHEBI:25106); ISA:lactam(CHEBI:24995); ISA:alpha-amino acid ester(CHEBI:46874); ISA:keratan 6'-sulfate(CHEBI:18331); ISA:azamacrocycle(CHEBI:52898); ISA:alkylbenzene(CHEBI:38976); ISA:aralkylamine(CHEBI:18000); ISA:dicarboxylic acid(CHEBI:35692); ISA:carboxamide(CHEBI:37622); ISA:pyrrolidines(CHEBI:38260); ISA:tertiary amine(CHEBI:32876); ISA:carboxylic ester(CHEBI:33308); ISA:lactone(CHEBI:25000); ISA:carboxylic acid(CHEBI:33575); ISA:ether(CHEBI:25698); ISA:carbonyl compound(CHEBI:36586);
3467	68960	2014-10-17	68960	General	Suggested Classification:  ISA:methoxybenzoic acid(CHEBI:25238); ISA:glycoside(CHEBI:24400); ISA:hydroxybenzoic acid(CHEBI:24676); ISA:phenols(CHEBI:33853); ISA:methoxybenzene(CHEBI:51683); ISA:benzoate ester(CHEBI:36054); ISA:benzyl ether(CHEBI:59859); ISA:carbonyl compound(CHEBI:36586); ISA:aromatic ether(CHEBI:35618); ISA:monosaccharide(CHEBI:35381); ISA:oxanes(CHEBI:46942); ISA:enol ether(CHEBI:47985); ISA:enone(CHEBI:51689); ISA:carboxylic ester(CHEBI:33308); ISA:polyol(CHEBI:26191); ISA:secondary alcohol(CHEBI:35681); ISA:organonitrogen compound(CHEBI:35352); ISA:monocarboxylic acid(CHEBI:25384); ISA:acetal(CHEBI:59769); ISA:primary alcohol(CHEBI:15734); ISA:aromatic alcohol(CHEBI:33854);
3468	67519	2014-10-17	67519	General	Suggested Classification:  ISA:indolizines(CHEBI:38485); ISA:benzenetriol(CHEBI:22707); ISA:indoles(CHEBI:24828); ISA:quinuclidines(CHEBI:26518); ISA:methoxybenzene(CHEBI:51683); ISA:aromatic ether(CHEBI:35618); ISA:aralkylamine(CHEBI:18000); ISA:oxacycle(CHEBI:38104); ISA:imidate(CHEBI:52479); ISA:N-alkylpyrrolidine(CHEBI:46775); ISA:piperidines(CHEBI:26151); ISA:tertiary amine(CHEBI:32876); ISA:dipolar compound(CHEBI:51151);
3469	67516	2014-10-17	67516	General	Suggested Classification:  ISA:indolizines(CHEBI:38485); ISA:indoles(CHEBI:24828); ISA:benzodioxoles(CHEBI:38298); ISA:methoxybenzene(CHEBI:51683); ISA:quinuclidines(CHEBI:26518); ISA:oxacycle(CHEBI:38104); ISA:aromatic ether(CHEBI:35618); ISA:aralkylamine(CHEBI:18000); ISA:imidate(CHEBI:52479); ISA:piperidines(CHEBI:26151); ISA:N-alkylpyrrolidine(CHEBI:46775); ISA:tertiary amine(CHEBI:32876); ISA:dipolar compound(CHEBI:51151); ISA:acetal(CHEBI:59769);
3470	67517	2014-10-17	67517	General	Suggested Classification:  ISA:indolizines(CHEBI:38485); ISA:indoles(CHEBI:24828); ISA:benzenetriol(CHEBI:22707); ISA:quinuclidines(CHEBI:26518); ISA:methoxybenzene(CHEBI:51683); ISA:aralkylamine(CHEBI:18000); ISA:oxacycle(CHEBI:38104); ISA:aromatic ether(CHEBI:35618); ISA:N-alkylpyrrolidine(CHEBI:46775); ISA:imidate(CHEBI:52479); ISA:piperidines(CHEBI:26151); ISA:tertiary amine(CHEBI:32876); ISA:dipolar compound(CHEBI:51151); ISA:primary alcohol(CHEBI:15734);
3471	67515	2014-10-17	67515	General	Suggested Classification:  ISA:indoles(CHEBI:24828); ISA:indolizines(CHEBI:38485); ISA:benzodioxoles(CHEBI:38298); ISA:quinuclidines(CHEBI:26518); ISA:methoxybenzene(CHEBI:51683); ISA:oxacycle(CHEBI:38104); ISA:aralkylamine(CHEBI:18000); ISA:aromatic ether(CHEBI:35618); ISA:piperidines(CHEBI:26151); ISA:imidate(CHEBI:52479); ISA:N-alkylpyrrolidine(CHEBI:46775); ISA:tertiary amine(CHEBI:32876); ISA:ether(CHEBI:25698); ISA:dipolar compound(CHEBI:51151); ISA:acetal(CHEBI:59769);
3472	67512	2014-10-17	67512	General	Suggested Classification:  ISA:indolizines(CHEBI:38485); ISA:indoles(CHEBI:24828); ISA:methoxybenzene(CHEBI:51683); ISA:quinuclidines(CHEBI:26518); ISA:aralkylamine(CHEBI:18000); ISA:oxacycle(CHEBI:38104); ISA:aromatic ether(CHEBI:35618); ISA:N-alkylpyrrolidine(CHEBI:46775); ISA:imidate(CHEBI:52479); ISA:piperidines(CHEBI:26151); ISA:tertiary amine(CHEBI:32876); ISA:dipolar compound(CHEBI:51151);
3473	67513	2014-10-17	67513	General	Suggested Classification:  ISA:indolizines(CHEBI:38485); ISA:indoles(CHEBI:24828); ISA:methoxybenzene(CHEBI:51683); ISA:quinuclidines(CHEBI:26518); ISA:aralkylamine(CHEBI:18000); ISA:oxacycle(CHEBI:38104); ISA:aromatic ether(CHEBI:35618); ISA:N-alkylpyrrolidine(CHEBI:46775); ISA:piperidines(CHEBI:26151); ISA:imidate(CHEBI:52479); ISA:tertiary amine(CHEBI:32876); ISA:dipolar compound(CHEBI:51151); ISA:primary alcohol(CHEBI:15734);
3474	67511	2014-10-17	67511	General	Suggested Classification:  ISA:indolizines(CHEBI:38485); ISA:indoles(CHEBI:24828); ISA:methoxybenzene(CHEBI:51683); ISA:quinuclidines(CHEBI:26518); ISA:aralkylamine(CHEBI:18000); ISA:oxacycle(CHEBI:38104); ISA:aromatic ether(CHEBI:35618); ISA:N-alkylpyrrolidine(CHEBI:46775); ISA:imidate(CHEBI:52479); ISA:piperidines(CHEBI:26151); ISA:tertiary amine(CHEBI:32876); ISA:dipolar compound(CHEBI:51151);
3475	67544	2014-10-17	67544	General	Suggested Classification:  ISA:peptide(CHEBI:16670); ISA:keratan 6'-sulfate(CHEBI:18331); ISA:azamacrocycle(CHEBI:52898); ISA:aralkylamine(CHEBI:18000); ISA:benzenes(CHEBI:22712); ISA:carboxamide(CHEBI:37622); ISA:amino alcohol(CHEBI:22478); ISA:polyol(CHEBI:26191); ISA:secondary alcohol(CHEBI:35681); ISA:lactam(CHEBI:24995); ISA:tertiary amine(CHEBI:32876); ISA:carboxylic acid(CHEBI:33575); ISA:primary alcohol(CHEBI:15734); ISA:carbonyl compound(CHEBI:36586);
3476	67543	2014-10-17	67543	General	Suggested Classification:  ISA:peptide(CHEBI:16670); ISA:keratan 6'-sulfate(CHEBI:18331); ISA:azamacrocycle(CHEBI:52898); ISA:aralkylamine(CHEBI:18000); ISA:benzenes(CHEBI:22712); ISA:carboxamide(CHEBI:37622); ISA:amino alcohol(CHEBI:22478); ISA:polyol(CHEBI:26191); ISA:secondary alcohol(CHEBI:35681); ISA:lactam(CHEBI:24995); ISA:tertiary amine(CHEBI:32876); ISA:carboxylic acid(CHEBI:33575); ISA:primary alcohol(CHEBI:15734); ISA:carbonyl compound(CHEBI:36586);
3477	66490	2014-10-17	66490	General	Suggested Classification:  ISA:diterpenoid(CHEBI:23849); ISA:pyridines(CHEBI:26421); ISA:aromatic carboxylic acid(CHEBI:33859); ISA:carbonyl compound(CHEBI:36586); ISA:butenolide(CHEBI:50523); ISA:enol ether(CHEBI:47985); ISA:enone(CHEBI:51689); ISA:enoate ester(CHEBI:51702); ISA:tertiary alcohol(CHEBI:26878); ISA:lactone(CHEBI:25000); ISA:organic hydroxy compound(CHEBI:33822); ISA:ether(CHEBI:25698); ISA:organonitrogen compound(CHEBI:35352);
3478	67541	2014-10-17	67541	General	Suggested Classification:  ISA:peptide(CHEBI:16670); ISA:keratan 6'-sulfate(CHEBI:18331); ISA:azamacrocycle(CHEBI:52898); ISA:aralkylamine(CHEBI:18000); ISA:benzenes(CHEBI:22712); ISA:carboxamide(CHEBI:37622); ISA:amino alcohol(CHEBI:22478); ISA:polyol(CHEBI:26191); ISA:secondary alcohol(CHEBI:35681); ISA:lactam(CHEBI:24995); ISA:tertiary amine(CHEBI:32876); ISA:carboxylic acid(CHEBI:33575); ISA:primary alcohol(CHEBI:15734); ISA:carbonyl compound(CHEBI:36586);
3479	66488	2014-10-17	66488	General	Suggested Classification:  ISA:organooxygen compound(CHEBI:36963); HFP:tetracarboxylic acid(CHEBI:35742); ISA:naphthalenes(CHEBI:25477); ISA:pyridines(CHEBI:26421); ISA:aromatic carboxylic acid(CHEBI:33859); ISA:pyrans(CHEBI:26407); ISA:gamma-lactone(CHEBI:37581); ISA:monosaccharide(CHEBI:35381); ISA:oxanes(CHEBI:46942); ISA:enol ether(CHEBI:47985); ISA:enone(CHEBI:51689); ISA:oxolanes(CHEBI:26912); ISA:carboxylic ester(CHEBI:33308); ISA:ether(CHEBI:25698); ISA:organonitrogen compound(CHEBI:35352); ISA:carbonyl compound(CHEBI:36586);
3480	66489	2014-10-17	66489	General	Suggested Classification:  ISA:organooxygen compound(CHEBI:36963); HFP:tetracarboxylic acid(CHEBI:35742); ISA:naphthalenes(CHEBI:25477); ISA:pyridines(CHEBI:26421); ISA:aromatic carboxylic acid(CHEBI:33859); ISA:pyrans(CHEBI:26407); ISA:gamma-lactone(CHEBI:37581); ISA:monosaccharide(CHEBI:35381); ISA:oxanes(CHEBI:46942); ISA:enol ether(CHEBI:47985); ISA:enone(CHEBI:51689); ISA:oxolanes(CHEBI:26912); ISA:carboxylic ester(CHEBI:33308); ISA:ether(CHEBI:25698); ISA:organonitrogen compound(CHEBI:35352); ISA:carbonyl compound(CHEBI:36586);
3481	67572	2014-10-17	67572	General	Suggested Classification:  ISA:N-glycosyl compound(CHEBI:21731); ISA:organonitrogen compound(CHEBI:35352); ISA:organooxygen compound(CHEBI:36963); HFP:beta-amino acid(CHEBI:33706); ISA:alpha-amino acid(CHEBI:33704); ISA:monosaccharide(CHEBI:35381); ISA:oxanes(CHEBI:46942); ISA:fatty amide(CHEBI:29348); ISA:carbamate ester(CHEBI:23003); ISA:amino alcohol(CHEBI:22478); ISA:imidazolidines(CHEBI:38261); ISA:guanidines(CHEBI:24436); ISA:polyol(CHEBI:26191); ISA:carboxamide(CHEBI:37622); ISA:secondary alcohol(CHEBI:35681); ISA:carboxylic ester(CHEBI:33308); ISA:monocarboxylic acid(CHEBI:25384); ISA:dipolar compound(CHEBI:51151); ISA:ether(CHEBI:25698); ISA:carboxylic acid(CHEBI:33575); ISA:carbonyl compound(CHEBI:36586); ISA:alkylamine(CHEBI:13759);
3482	67573	2014-10-17	67573	General	Suggested Classification:  ISA:N-glycosyl compound(CHEBI:21731); ISA:organonitrogen compound(CHEBI:35352); ISA:organooxygen compound(CHEBI:36963); HFP:beta-amino acid(CHEBI:33706); ISA:piperidones(CHEBI:48589); ISA:delta-lactam(CHEBI:77727); ISA:monosaccharide(CHEBI:35381); ISA:oxanes(CHEBI:46942); ISA:fatty amide(CHEBI:29348); ISA:carbamate ester(CHEBI:23003); ISA:imidazolidines(CHEBI:38261); ISA:guanidines(CHEBI:24436); ISA:polyol(CHEBI:26191); ISA:carboxamide(CHEBI:37622); ISA:secondary alcohol(CHEBI:35681); ISA:carboxylic ester(CHEBI:33308); ISA:carboxylic acid(CHEBI:33575); ISA:ether(CHEBI:25698); ISA:dipolar compound(CHEBI:51151); ISA:carbonyl compound(CHEBI:36586); ISA:alkylamine(CHEBI:13759);
3483	67574	2014-10-17	67574	General	Suggested Classification:  ISA:N-glycosyl compound(CHEBI:21731); ISA:organonitrogen compound(CHEBI:35352); ISA:organooxygen compound(CHEBI:36963); HFP:beta-amino acid(CHEBI:33706); ISA:piperidones(CHEBI:48589); ISA:delta-lactam(CHEBI:77727); ISA:monosaccharide(CHEBI:35381); ISA:oxanes(CHEBI:46942); ISA:fatty amide(CHEBI:29348); ISA:carbamate ester(CHEBI:23003); ISA:imidazolidines(CHEBI:38261); ISA:guanidines(CHEBI:24436); ISA:polyol(CHEBI:26191); ISA:carboxamide(CHEBI:37622); ISA:secondary alcohol(CHEBI:35681); ISA:carboxylic ester(CHEBI:33308); ISA:carboxylic acid(CHEBI:33575); ISA:ether(CHEBI:25698); ISA:dipolar compound(CHEBI:51151); ISA:carbonyl compound(CHEBI:36586); ISA:alkylamine(CHEBI:13759);
